files: 988
trials: 100
path_a path_b min max mean variance std_dev rel_std_dev
/home/falkor/source/idhash/non-duplicates/780_a.jpg /home/falkor/source/idhash/non-duplicates/780_b.jpg 19 47 34.54 38.49 6.20 17.96
/home/falkor/source/idhash/non-duplicates/781_a.jpg /home/falkor/source/idhash/non-duplicates/781_b.jpg 17 46 32.27 40.18 6.34 19.64
/home/falkor/source/idhash/non-duplicates/782_a.jpg /home/falkor/source/idhash/non-duplicates/782_b.jpg 12 44 29.61 38.10 6.17 20.85
/home/falkor/source/idhash/non-duplicates/783_a.jpg /home/falkor/source/idhash/non-duplicates/783_b.jpg 17 50 35.47 49.55 7.04 19.85
/home/falkor/source/idhash/non-duplicates/784_a.jpg /home/falkor/source/idhash/non-duplicates/784_b.jpg 21 50 35.52 54.73 7.40 20.83
/home/falkor/source/idhash/non-duplicates/785_a.jpg /home/falkor/source/idhash/non-duplicates/785_b.jpg 22 49 38.54 39.73 6.30 16.35
/home/falkor/source/idhash/non-duplicates/786_a.jpg /home/falkor/source/idhash/non-duplicates/786_b.jpg 17 49 37.04 45.00 6.71 18.11
/home/falkor/source/idhash/non-duplicates/787_a.jpg /home/falkor/source/idhash/non-duplicates/787_b.jpg 18 49 37.50 29.41 5.42 14.46
/home/falkor/source/idhash/non-duplicates/788_a.jpg /home/falkor/source/idhash/non-duplicates/788_b.jpg 10 44 30.41 43.80 6.62 21.76
/home/falkor/source/idhash/non-duplicates/789_a.jpg /home/falkor/source/idhash/non-duplicates/789_b.jpg 19 48 31.80 38.84 6.23 19.60
/home/falkor/source/idhash/non-duplicates/790_a.jpg /home/falkor/source/idhash/non-duplicates/790_b.jpg 21 45 33.66 32.24 5.68 16.87
/home/falkor/source/idhash/non-duplicates/791_a.jpg /home/falkor/source/idhash/non-duplicates/791_b.jpg 12 45 27.92 36.03 6.00 21.50
/home/falkor/source/idhash/non-duplicates/792_a.jpg /home/falkor/source/idhash/non-duplicates/792_b.jpg 14 44 29.77 38.16 6.18 20.75
/home/falkor/source/idhash/non-duplicates/793_a.jpg /home/falkor/source/idhash/non-duplicates/793_b.jpg 18 52 36.27 40.02 6.33 17.44
/home/falkor/source/idhash/non-duplicates/794_a.jpg /home/falkor/source/idhash/non-duplicates/794_b.jpg 22 56 41.42 37.06 6.09 14.70
/home/falkor/source/idhash/non-duplicates/795_a.jpg /home/falkor/source/idhash/non-duplicates/795_b.jpg 12 44 30.04 47.50 6.89 22.94
/home/falkor/source/idhash/non-duplicates/796_a.jpg /home/falkor/source/idhash/non-duplicates/796_b.jpg 21 50 37.23 40.46 6.36 17.08
/home/falkor/source/idhash/non-duplicates/797_a.jpg /home/falkor/source/idhash/non-duplicates/797_b.jpg 18 48 37.61 38.00 6.16 16.39
/home/falkor/source/idhash/non-duplicates/798_a.jpg /home/falkor/source/idhash/non-duplicates/798_b.jpg 19 50 35.63 35.61 5.97 16.75
/home/falkor/source/idhash/non-duplicates/799_a.jpg /home/falkor/source/idhash/non-duplicates/799_b.jpg 14 49 34.25 41.35 6.43 18.77
/home/falkor/source/idhash/non-duplicates/800_a.jpg /home/falkor/source/idhash/non-duplicates/800_b.jpg 15 47 34.47 35.81 5.98 17.36
/home/falkor/source/idhash/non-duplicates/801_a.jpg /home/falkor/source/idhash/non-duplicates/801_b.jpg 24 54 39.98 33.46 5.78 14.47
/home/falkor/source/idhash/non-duplicates/802_a.jpg /home/falkor/source/idhash/non-duplicates/802_b.jpg 8 43 30.23 48.70 6.98 23.08
/home/falkor/source/idhash/non-duplicates/803_a.jpg /home/falkor/source/idhash/non-duplicates/803_b.jpg 12 45 33.47 33.21 5.76 17.22
/home/falkor/source/idhash/non-duplicates/804_a.jpg /home/falkor/source/idhash/non-duplicates/804_b.jpg 18 47 34.73 38.46 6.20 17.86
/home/falkor/source/idhash/non-duplicates/805_a.jpg /home/falkor/source/idhash/non-duplicates/805_b.jpg 23 56 37.33 47.08 6.86 18.38
/home/falkor/source/idhash/non-duplicates/806_a.jpg /home/falkor/source/idhash/non-duplicates/806_b.jpg 12 45 30.25 47.53 6.89 22.79
/home/falkor/source/idhash/non-duplicates/807_a.jpg /home/falkor/source/idhash/non-duplicates/807_b.jpg 17 51 33.56 47.13 6.86 20.46
/home/falkor/source/idhash/non-duplicates/808_a.jpg /home/falkor/source/idhash/non-duplicates/808_b.jpg 24 52 40.65 35.87 5.99 14.73
/home/falkor/source/idhash/non-duplicates/809_a.jpg /home/falkor/source/idhash/non-duplicates/809_b.jpg 16 50 37.12 40.71 6.38 17.19
/home/falkor/source/idhash/non-duplicates/810_a.jpg /home/falkor/source/idhash/non-duplicates/810_b.jpg 16 45 29.48 48.75 6.98 23.68
/home/falkor/source/idhash/non-duplicates/811_a.jpg /home/falkor/source/idhash/non-duplicates/811_b.jpg 11 46 30.10 37.89 6.16 20.45
/home/falkor/source/idhash/non-duplicates/812_a.jpg /home/falkor/source/idhash/non-duplicates/812_b.jpg 13 45 31.91 41.02 6.40 20.07
/home/falkor/source/idhash/non-duplicates/813_a.jpg /home/falkor/source/idhash/non-duplicates/813_b.jpg 24 56 41.05 42.57 6.52 15.89
/home/falkor/source/idhash/non-duplicates/814_a.jpg /home/falkor/source/idhash/non-duplicates/814_b.jpg 22 48 35.80 28.46 5.33 14.90
/home/falkor/source/idhash/non-duplicates/815_a.jpg /home/falkor/source/idhash/non-duplicates/815_b.jpg 10 42 28.05 40.65 6.38 22.73
/home/falkor/source/idhash/non-duplicates/816_a.jpg /home/falkor/source/idhash/non-duplicates/816_b.jpg 9 56 38.26 41.97 6.48 16.93
/home/falkor/source/idhash/non-duplicates/817_a.jpg /home/falkor/source/idhash/non-duplicates/817_b.jpg 21 51 36.31 39.11 6.25 17.22
/home/falkor/source/idhash/non-duplicates/818_a.jpg /home/falkor/source/idhash/non-duplicates/818_b.jpg 12 50 37.26 38.63 6.22 16.68
/home/falkor/source/idhash/non-duplicates/819_a.jpg /home/falkor/source/idhash/non-duplicates/819_b.jpg 15 48 32.62 39.98 6.32 19.38
/home/falkor/source/idhash/non-duplicates/820_a.jpg /home/falkor/source/idhash/non-duplicates/820_b.jpg 19 46 31.89 34.40 5.86 18.39
/home/falkor/source/idhash/non-duplicates/821_a.jpg /home/falkor/source/idhash/non-duplicates/821_b.jpg 20 47 35.54 30.69 5.54 15.59
/home/falkor/source/idhash/non-duplicates/822_a.jpg /home/falkor/source/idhash/non-duplicates/822_b.jpg 19 49 34.90 40.29 6.35 18.19
/home/falkor/source/idhash/non-duplicates/823_a.jpg /home/falkor/source/idhash/non-duplicates/823_b.jpg 18 46 33.17 34.26 5.85 17.65
/home/falkor/source/idhash/non-duplicates/824_a.jpg /home/falkor/source/idhash/non-duplicates/824_b.jpg 23 56 41.90 36.85 6.07 14.49
/home/falkor/source/idhash/non-duplicates/825_a.jpg /home/falkor/source/idhash/non-duplicates/825_b.jpg 22 53 38.03 39.13 6.26 16.45
/home/falkor/source/idhash/non-duplicates/826_a.jpg /home/falkor/source/idhash/non-duplicates/826_b.jpg 28 55 43.28 43.76 6.62 15.28
/home/falkor/source/idhash/non-duplicates/827_a.jpg /home/falkor/source/idhash/non-duplicates/827_b.jpg 18 50 34.06 45.06 6.71 19.71
/home/falkor/source/idhash/non-duplicates/828_a.jpg /home/falkor/source/idhash/non-duplicates/828_b.jpg 15 46 32.71 41.05 6.41 19.59
/home/falkor/source/idhash/non-duplicates/829_a.jpg /home/falkor/source/idhash/non-duplicates/829_b.jpg 13 49 35.03 41.33 6.43 18.35
/home/falkor/source/idhash/non-duplicates/830_a.jpg /home/falkor/source/idhash/non-duplicates/830_b.jpg 19 51 33.23 42.46 6.52 19.61
/home/falkor/source/idhash/non-duplicates/831_a.jpg /home/falkor/source/idhash/non-duplicates/831_b.jpg 15 46 31.51 40.09 6.33 20.09
/home/falkor/source/idhash/non-duplicates/832_a.jpg /home/falkor/source/idhash/non-duplicates/832_b.jpg 18 51 38.93 37.25 6.10 15.68
/home/falkor/source/idhash/non-duplicates/833_a.jpg /home/falkor/source/idhash/non-duplicates/833_b.jpg 13 51 33.10 45.95 6.78 20.48
/home/falkor/source/idhash/non-duplicates/834_a.jpg /home/falkor/source/idhash/non-duplicates/834_b.jpg 12 46 34.10 36.75 6.06 17.78
/home/falkor/source/idhash/non-duplicates/835_a.jpg /home/falkor/source/idhash/non-duplicates/835_b.jpg 19 54 36.83 45.82 6.77 18.38
/home/falkor/source/idhash/non-duplicates/836_a.jpg /home/falkor/source/idhash/non-duplicates/836_b.jpg 13 47 32.45 31.63 5.62 17.33
/home/falkor/source/idhash/non-duplicates/837_a.jpg /home/falkor/source/idhash/non-duplicates/837_b.jpg 9 50 31.80 42.68 6.53 20.54
/home/falkor/source/idhash/non-duplicates/838_a.jpg /home/falkor/source/idhash/non-duplicates/838_b.jpg 15 53 31.08 36.61 6.05 19.47
/home/falkor/source/idhash/non-duplicates/839_a.jpg /home/falkor/source/idhash/non-duplicates/839_b.jpg 22 54 38.89 51.46 7.17 18.45
/home/falkor/source/idhash/non-duplicates/840_a.jpg /home/falkor/source/idhash/non-duplicates/840_b.jpg 22 48 34.41 31.96 5.65 16.43
/home/falkor/source/idhash/non-duplicates/841_a.jpg /home/falkor/source/idhash/non-duplicates/841_b.jpg 28 54 41.07 31.21 5.59 13.60
/home/falkor/source/idhash/non-duplicates/842_a.jpg /home/falkor/source/idhash/non-duplicates/842_b.jpg 22 50 38.04 28.58 5.35 14.05
/home/falkor/source/idhash/non-duplicates/843_a.jpg /home/falkor/source/idhash/non-duplicates/843_b.jpg 21 52 37.65 43.75 6.61 17.57
/home/falkor/source/idhash/non-duplicates/844_a.jpg /home/falkor/source/idhash/non-duplicates/844_b.jpg 21 48 34.75 33.75 5.81 16.72
/home/falkor/source/idhash/non-duplicates/845_a.jpg /home/falkor/source/idhash/non-duplicates/845_b.jpg 20 46 35.74 37.27 6.11 17.08
/home/falkor/source/idhash/non-duplicates/846_a.jpg /home/falkor/source/idhash/non-duplicates/846_b.jpg 23 53 38.27 38.64 6.22 16.24
/home/falkor/source/idhash/non-duplicates/847_a.jpg /home/falkor/source/idhash/non-duplicates/847_b.jpg 11 51 32.80 46.10 6.79 20.70
/home/falkor/source/idhash/non-duplicates/848_a.jpg /home/falkor/source/idhash/non-duplicates/848_b.jpg 12 49 33.27 42.96 6.55 19.70
/home/falkor/source/idhash/non-duplicates/849_a.jpg /home/falkor/source/idhash/non-duplicates/849_b.jpg 22 53 39.07 38.53 6.21 15.89
/home/falkor/source/idhash/non-duplicates/850_a.jpg /home/falkor/source/idhash/non-duplicates/850_b.jpg 19 55 37.67 49.00 7.00 18.58
/home/falkor/source/idhash/non-duplicates/851_a.jpg /home/falkor/source/idhash/non-duplicates/851_b.jpg 16 52 39.00 37.28 6.11 15.66
/home/falkor/source/idhash/non-duplicates/852_a.jpg /home/falkor/source/idhash/non-duplicates/852_b.jpg 18 49 35.76 38.86 6.23 17.43
/home/falkor/source/idhash/non-duplicates/853_a.jpg /home/falkor/source/idhash/non-duplicates/853_b.jpg 17 47 35.40 46.80 6.84 19.33
/home/falkor/source/idhash/non-duplicates/854_a.jpg /home/falkor/source/idhash/non-duplicates/854_b.jpg 13 47 30.86 46.10 6.79 22.00
/home/falkor/source/idhash/non-duplicates/855_a.jpg /home/falkor/source/idhash/non-duplicates/855_b.jpg 21 49 35.77 34.68 5.89 16.46
/home/falkor/source/idhash/non-duplicates/856_a.jpg /home/falkor/source/idhash/non-duplicates/856_b.jpg 25 51 40.67 36.28 6.02 14.81
/home/falkor/source/idhash/non-duplicates/857_a.jpg /home/falkor/source/idhash/non-duplicates/857_b.jpg 16 46 33.71 39.79 6.31 18.71
/home/falkor/source/idhash/non-duplicates/858_a.jpg /home/falkor/source/idhash/non-duplicates/858_b.jpg 15 51 34.66 51.54 7.18 20.71
/home/falkor/source/idhash/non-duplicates/859_a.jpg /home/falkor/source/idhash/non-duplicates/859_b.jpg 20 57 40.28 32.42 5.69 14.14
/home/falkor/source/idhash/non-duplicates/860_a.jpg /home/falkor/source/idhash/non-duplicates/860_b.jpg 11 48 35.53 40.05 6.33 17.81
/home/falkor/source/idhash/non-duplicates/861_a.jpg /home/falkor/source/idhash/non-duplicates/861_b.jpg 9 44 28.68 35.20 5.93 20.69
/home/falkor/source/idhash/non-duplicates/862_a.jpg /home/falkor/source/idhash/non-duplicates/862_b.jpg 16 52 35.59 39.40 6.28 17.64
/home/falkor/source/idhash/non-duplicates/863_a.jpg /home/falkor/source/idhash/non-duplicates/863_b.jpg 19 52 36.85 40.55 6.37 17.28
/home/falkor/source/idhash/non-duplicates/864_a.jpg /home/falkor/source/idhash/non-duplicates/864_b.jpg 6 46 29.28 37.12 6.09 20.81
/home/falkor/source/idhash/non-duplicates/865_a.jpg /home/falkor/source/idhash/non-duplicates/865_b.jpg 16 46 34.74 29.03 5.39 15.51
/home/falkor/source/idhash/non-duplicates/866_a.jpg /home/falkor/source/idhash/non-duplicates/866_b.jpg 20 48 36.97 34.99 5.92 16.00
/home/falkor/source/idhash/non-duplicates/867_a.jpg /home/falkor/source/idhash/non-duplicates/867_b.jpg 24 49 39.40 29.18 5.40 13.71
/home/falkor/source/idhash/non-duplicates/868_a.jpg /home/falkor/source/idhash/non-duplicates/868_b.jpg 24 50 37.19 30.91 5.56 14.95
/home/falkor/source/idhash/non-duplicates/869_a.jpg /home/falkor/source/idhash/non-duplicates/869_b.jpg 12 46 33.21 44.79 6.69 20.15
/home/falkor/source/idhash/non-duplicates/870_a.jpg /home/falkor/source/idhash/non-duplicates/870_b.jpg 23 54 36.20 42.68 6.53 18.05
/home/falkor/source/idhash/non-duplicates/871_a.jpg /home/falkor/source/idhash/non-duplicates/871_b.jpg 20 50 37.48 35.69 5.97 15.94
/home/falkor/source/idhash/non-duplicates/872_a.jpg /home/falkor/source/idhash/non-duplicates/872_b.jpg 17 55 38.05 50.75 7.12 18.72
/home/falkor/source/idhash/non-duplicates/873_a.jpg /home/falkor/source/idhash/non-duplicates/873_b.jpg 12 43 31.26 43.49 6.59 21.10
/home/falkor/source/idhash/non-duplicates/874_a.jpg /home/falkor/source/idhash/non-duplicates/874_b.jpg 24 54 38.02 36.48 6.04 15.89
/home/falkor/source/idhash/non-duplicates/875_a.jpg /home/falkor/source/idhash/non-duplicates/875_b.jpg 16 46 33.98 39.12 6.25 18.41
/home/falkor/source/idhash/non-duplicates/876_a.jpg /home/falkor/source/idhash/non-duplicates/876_b.jpg 15 46 36.07 41.07 6.41 17.77
/home/falkor/source/idhash/non-duplicates/877_a.jpg /home/falkor/source/idhash/non-duplicates/877_b.jpg 15 49 34.57 49.29 7.02 20.31
/home/falkor/source/idhash/non-duplicates/878_a.jpg /home/falkor/source/idhash/non-duplicates/878_b.jpg 19 50 34.72 34.98 5.91 17.03
/home/falkor/source/idhash/non-duplicates/879_a.jpg /home/falkor/source/idhash/non-duplicates/879_b.jpg 20 53 38.62 30.00 5.48 14.18
/home/falkor/source/idhash/non-duplicates/880_a.jpg /home/falkor/source/idhash/non-duplicates/880_b.jpg 14 42 29.49 33.61 5.80 19.66
/home/falkor/source/idhash/non-duplicates/881_a.jpg /home/falkor/source/idhash/non-duplicates/881_b.jpg 25 50 36.51 31.07 5.57 15.27
/home/falkor/source/idhash/non-duplicates/882_a.jpg /home/falkor/source/idhash/non-duplicates/882_b.jpg 15 45 30.85 34.55 5.88 19.05
/home/falkor/source/idhash/non-duplicates/883_a.jpg /home/falkor/source/idhash/non-duplicates/883_b.jpg 24 56 38.98 31.38 5.60 14.37
/home/falkor/source/idhash/non-duplicates/884_a.jpg /home/falkor/source/idhash/non-duplicates/884_b.jpg 22 51 36.45 40.39 6.36 17.44
/home/falkor/source/idhash/non-duplicates/885_a.jpg /home/falkor/source/idhash/non-duplicates/885_b.jpg 19 44 34.05 28.29 5.32 15.62
/home/falkor/source/idhash/non-duplicates/886_a.jpg /home/falkor/source/idhash/non-duplicates/886_b.jpg 12 46 30.06 45.52 6.75 22.44
/home/falkor/source/idhash/non-duplicates/887_a.jpg /home/falkor/source/idhash/non-duplicates/887_b.jpg 17 50 32.42 39.88 6.32 19.48
/home/falkor/source/idhash/non-duplicates/888_a.jpg /home/falkor/source/idhash/non-duplicates/888_b.jpg 22 50 35.27 34.56 5.88 16.67
/home/falkor/source/idhash/non-duplicates/889_a.jpg /home/falkor/source/idhash/non-duplicates/889_b.jpg 20 48 34.84 48.81 6.99 20.05
/home/falkor/source/idhash/non-duplicates/890_a.jpg /home/falkor/source/idhash/non-duplicates/890_b.jpg 6 40 26.34 47.12 6.86 26.06
/home/falkor/source/idhash/non-duplicates/891_a.jpg /home/falkor/source/idhash/non-duplicates/891_b.jpg 19 49 32.27 34.64 5.89 18.24
/home/falkor/source/idhash/non-duplicates/892_a.jpg /home/falkor/source/idhash/non-duplicates/892_b.jpg 20 52 38.55 34.95 5.91 15.33
/home/falkor/source/idhash/non-duplicates/893_a.jpg /home/falkor/source/idhash/non-duplicates/893_b.jpg 11 49 34.29 59.59 7.72 22.51
/home/falkor/source/idhash/non-duplicates/894_a.jpg /home/falkor/source/idhash/non-duplicates/894_b.jpg 11 41 29.50 30.99 5.57 18.87
/home/falkor/source/idhash/non-duplicates/895_a.jpg /home/falkor/source/idhash/non-duplicates/895_b.jpg 13 41 27.29 35.01 5.92 21.68
/home/falkor/source/idhash/non-duplicates/896_a.jpg /home/falkor/source/idhash/non-duplicates/896_b.jpg 14 45 34.02 34.02 5.83 17.14
/home/falkor/source/idhash/non-duplicates/897_a.jpg /home/falkor/source/idhash/non-duplicates/897_b.jpg 21 47 33.97 35.41 5.95 17.52
/home/falkor/source/idhash/non-duplicates/898_a.jpg /home/falkor/source/idhash/non-duplicates/898_b.jpg 23 52 37.01 42.07 6.49 17.53
/home/falkor/source/idhash/non-duplicates/899_a.jpg /home/falkor/source/idhash/non-duplicates/899_b.jpg 17 48 37.74 38.91 6.24 16.53
/home/falkor/source/idhash/non-duplicates/900_a.jpg /home/falkor/source/idhash/non-duplicates/900_b.jpg 15 45 30.40 35.50 5.96 19.60
/home/falkor/source/idhash/non-duplicates/901_a.jpg /home/falkor/source/idhash/non-duplicates/901_b.jpg 23 54 38.07 38.91 6.24 16.38
/home/falkor/source/idhash/non-duplicates/902_a.jpg /home/falkor/source/idhash/non-duplicates/902_b.jpg 23 49 37.41 44.44 6.67 17.82
/home/falkor/source/idhash/non-duplicates/903_a.jpg /home/falkor/source/idhash/non-duplicates/903_b.jpg 17 44 32.86 38.00 6.16 18.76
/home/falkor/source/idhash/non-duplicates/904_a.jpg /home/falkor/source/idhash/non-duplicates/904_b.jpg 10 49 31.62 34.46 5.87 18.56
/home/falkor/source/idhash/non-duplicates/905_a.jpg /home/falkor/source/idhash/non-duplicates/905_b.jpg 22 53 34.51 39.85 6.31 18.29
/home/falkor/source/idhash/non-duplicates/906_a.jpg /home/falkor/source/idhash/non-duplicates/906_b.jpg 23 52 38.40 30.18 5.49 14.31
/home/falkor/source/idhash/non-duplicates/907_a.jpg /home/falkor/source/idhash/non-duplicates/907_b.jpg 12 47 30.14 45.36 6.74 22.35
/home/falkor/source/idhash/non-duplicates/908_a.jpg /home/falkor/source/idhash/non-duplicates/908_b.jpg 16 49 31.92 42.59 6.53 20.45
/home/falkor/source/idhash/non-duplicates/909_a.jpg /home/falkor/source/idhash/non-duplicates/909_b.jpg 18 47 33.91 34.86 5.90 17.41
/home/falkor/source/idhash/non-duplicates/910_a.jpg /home/falkor/source/idhash/non-duplicates/910_b.jpg 15 44 30.83 37.34 6.11 19.82
/home/falkor/source/idhash/non-duplicates/911_a.jpg /home/falkor/source/idhash/non-duplicates/911_b.jpg 14 51 31.38 39.82 6.31 20.11
/home/falkor/source/idhash/non-duplicates/912_a.jpg /home/falkor/source/idhash/non-duplicates/912_b.jpg 19 45 34.33 32.38 5.69 16.58
/home/falkor/source/idhash/non-duplicates/913_a.jpg /home/falkor/source/idhash/non-duplicates/913_b.jpg 18 47 36.33 36.28 6.02 16.58
/home/falkor/source/idhash/non-duplicates/914_a.jpg /home/falkor/source/idhash/non-duplicates/914_b.jpg 23 48 36.10 28.95 5.38 14.90
/home/falkor/source/idhash/non-duplicates/915_a.jpg /home/falkor/source/idhash/non-duplicates/915_b.jpg 19 44 33.28 33.26 5.77 17.33
/home/falkor/source/idhash/non-duplicates/916_a.jpg /home/falkor/source/idhash/non-duplicates/916_b.jpg 21 49 37.52 26.19 5.12 13.64
/home/falkor/source/idhash/non-duplicates/917_a.jpg /home/falkor/source/idhash/non-duplicates/917_b.jpg 14 49 31.81 41.59 6.45 20.27
/home/falkor/source/idhash/non-duplicates/918_a.jpg /home/falkor/source/idhash/non-duplicates/918_b.jpg 17 47 35.42 31.18 5.58 15.77
/home/falkor/source/idhash/non-duplicates/919_a.jpg /home/falkor/source/idhash/non-duplicates/919_b.jpg 9 44 28.14 38.58 6.21 22.07
/home/falkor/source/idhash/non-duplicates/920_a.jpg /home/falkor/source/idhash/non-duplicates/920_b.jpg 20 47 33.75 30.91 5.56 16.47
/home/falkor/source/idhash/non-duplicates/921_a.jpg /home/falkor/source/idhash/non-duplicates/921_b.jpg 17 50 34.52 46.23 6.80 19.70
/home/falkor/source/idhash/non-duplicates/922_a.jpg /home/falkor/source/idhash/non-duplicates/922_b.jpg 18 50 37.80 37.98 6.16 16.30
/home/falkor/source/idhash/non-duplicates/923_a.jpg /home/falkor/source/idhash/non-duplicates/923_b.jpg 26 53 41.44 35.93 5.99 14.46
/home/falkor/source/idhash/non-duplicates/924_a.jpg /home/falkor/source/idhash/non-duplicates/924_b.jpg 14 53 35.49 48.29 6.95 19.58
/home/falkor/source/idhash/non-duplicates/925_a.jpg /home/falkor/source/idhash/non-duplicates/925_b.jpg 18 48 35.61 29.66 5.45 15.29
/home/falkor/source/idhash/non-duplicates/926_a.jpg /home/falkor/source/idhash/non-duplicates/926_b.jpg 18 50 35.47 32.71 5.72 16.12
/home/falkor/source/idhash/non-duplicates/927_a.jpg /home/falkor/source/idhash/non-duplicates/927_b.jpg 16 48 34.22 43.69 6.61 19.32
/home/falkor/source/idhash/non-duplicates/928_a.jpg /home/falkor/source/idhash/non-duplicates/928_b.jpg 16 43 31.88 24.27 4.93 15.45
/home/falkor/source/idhash/non-duplicates/929_a.jpg /home/falkor/source/idhash/non-duplicates/929_b.jpg 14 50 35.56 37.61 6.13 17.25
/home/falkor/source/idhash/non-duplicates/930_a.jpg /home/falkor/source/idhash/non-duplicates/930_b.jpg 9 44 30.86 36.52 6.04 19.58
/home/falkor/source/idhash/non-duplicates/931_a.jpg /home/falkor/source/idhash/non-duplicates/931_b.jpg 13 41 28.13 41.07 6.41 22.78
/home/falkor/source/idhash/non-duplicates/932_a.jpg /home/falkor/source/idhash/non-duplicates/932_b.jpg 20 54 38.46 36.67 6.06 15.74
/home/falkor/source/idhash/non-duplicates/933_a.jpg /home/falkor/source/idhash/non-duplicates/933_b.jpg 17 47 35.81 38.31 6.19 17.29
/home/falkor/source/idhash/non-duplicates/934_a.jpg /home/falkor/source/idhash/non-duplicates/934_b.jpg 22 51 36.50 37.09 6.09 16.69
/home/falkor/source/idhash/non-duplicates/935_a.jpg /home/falkor/source/idhash/non-duplicates/935_b.jpg 15 49 33.40 48.56 6.97 20.86
/home/falkor/source/idhash/non-duplicates/936_a.jpg /home/falkor/source/idhash/non-duplicates/936_b.jpg 16 50 35.30 34.49 5.87 16.64
/home/falkor/source/idhash/non-duplicates/937_a.jpg /home/falkor/source/idhash/non-duplicates/937_b.jpg 24 56 42.59 48.74 6.98 16.39
/home/falkor/source/idhash/non-duplicates/938_a.jpg /home/falkor/source/idhash/non-duplicates/938_b.jpg 16 50 35.21 42.65 6.53 18.55
/home/falkor/source/idhash/non-duplicates/939_a.jpg /home/falkor/source/idhash/non-duplicates/939_b.jpg 8 44 31.90 44.13 6.64 20.82
/home/falkor/source/idhash/non-duplicates/940_a.jpg /home/falkor/source/idhash/non-duplicates/940_b.jpg 12 42 29.21 39.57 6.29 21.53
/home/falkor/source/idhash/non-duplicates/941_a.jpg /home/falkor/source/idhash/non-duplicates/941_b.jpg 19 49 34.13 40.61 6.37 18.67
/home/falkor/source/idhash/non-duplicates/942_a.jpg /home/falkor/source/idhash/non-duplicates/942_b.jpg 18 51 36.44 45.43 6.74 18.50
/home/falkor/source/idhash/non-duplicates/943_a.jpg /home/falkor/source/idhash/non-duplicates/943_b.jpg 20 55 38.85 49.67 7.05 18.14
/home/falkor/source/idhash/non-duplicates/944_a.jpg /home/falkor/source/idhash/non-duplicates/944_b.jpg 23 51 36.46 30.31 5.51 15.10
/home/falkor/source/idhash/non-duplicates/945_a.jpg /home/falkor/source/idhash/non-duplicates/945_b.jpg 17 52 38.00 43.66 6.61 17.39
/home/falkor/source/idhash/non-duplicates/946_a.jpg /home/falkor/source/idhash/non-duplicates/946_b.jpg 13 44 28.08 37.93 6.16 21.93
/home/falkor/source/idhash/non-duplicates/947_a.jpg /home/falkor/source/idhash/non-duplicates/947_b.jpg 22 56 38.85 42.93 6.55 16.86
/home/falkor/source/idhash/non-duplicates/948_a.jpg /home/falkor/source/idhash/non-duplicates/948_b.jpg 14 50 34.98 43.22 6.57 18.79
/home/falkor/source/idhash/non-duplicates/949_a.jpg /home/falkor/source/idhash/non-duplicates/949_b.jpg 17 47 31.52 42.19 6.50 20.61
/home/falkor/source/idhash/non-duplicates/950_a.jpg /home/falkor/source/idhash/non-duplicates/950_b.jpg 14 50 33.01 47.11 6.86 20.79
/home/falkor/source/idhash/non-duplicates/951_a.jpg /home/falkor/source/idhash/non-duplicates/951_b.jpg 19 47 34.01 36.31 6.03 17.72
/home/falkor/source/idhash/non-duplicates/952_a.jpg /home/falkor/source/idhash/non-duplicates/952_b.jpg 19 53 37.86 36.76 6.06 16.01
/home/falkor/source/idhash/non-duplicates/953_a.jpg /home/falkor/source/idhash/non-duplicates/953_b.jpg 15 42 31.81 28.55 5.34 16.80
/home/falkor/source/idhash/non-duplicates/954_a.jpg /home/falkor/source/idhash/non-duplicates/954_b.jpg 16 43 30.62 35.52 5.96 19.46
/home/falkor/source/idhash/non-duplicates/955_a.jpg /home/falkor/source/idhash/non-duplicates/955_b.jpg 28 55 40.70 34.37 5.86 14.40
/home/falkor/source/idhash/non-duplicates/956_a.jpg /home/falkor/source/idhash/non-duplicates/956_b.jpg 15 44 32.76 36.70 6.06 18.49
/home/falkor/source/idhash/non-duplicates/957_a.jpg /home/falkor/source/idhash/non-duplicates/957_b.jpg 21 56 42.73 43.40 6.59 15.42
/home/falkor/source/idhash/non-duplicates/958_a.jpg /home/falkor/source/idhash/non-duplicates/958_b.jpg 14 50 32.38 44.42 6.66 20.58
/home/falkor/source/idhash/non-duplicates/959_a.jpg /home/falkor/source/idhash/non-duplicates/959_b.jpg 20 44 33.91 27.28 5.22 15.40
/home/falkor/source/idhash/non-duplicates/960_a.jpg /home/falkor/source/idhash/non-duplicates/960_b.jpg 17 50 36.32 32.88 5.73 15.79
/home/falkor/source/idhash/non-duplicates/961_a.jpg /home/falkor/source/idhash/non-duplicates/961_b.jpg 17 50 33.89 57.38 7.57 22.35
/home/falkor/source/idhash/non-duplicates/962_a.jpg /home/falkor/source/idhash/non-duplicates/962_b.jpg 14 46 33.11 41.84 6.47 19.54
/home/falkor/source/idhash/non-duplicates/963_a.jpg /home/falkor/source/idhash/non-duplicates/963_b.jpg 23 52 40.19 33.15 5.76 14.33
/home/falkor/source/idhash/non-duplicates/964_a.jpg /home/falkor/source/idhash/non-duplicates/964_b.jpg 25 58 42.70 37.15 6.10 14.27
/home/falkor/source/idhash/non-duplicates/965_a.jpg /home/falkor/source/idhash/non-duplicates/965_b.jpg 15 49 30.85 40.85 6.39 20.72
