files: 988
trials: 100
path_a path_b min max mean variance std_dev rel_std_dev
/home/falkor/source/idhash/duplicates/195_a.jpg /home/falkor/source/idhash/duplicates/195_b.jpg 3 37 21.28 33.12 5.76 27.04
/home/falkor/source/idhash/duplicates/196_a.jpg /home/falkor/source/idhash/duplicates/196_b.jpg 3 36 22.46 55.77 7.47 33.25
/home/falkor/source/idhash/duplicates/197_a.jpg /home/falkor/source/idhash/duplicates/197_b.jpg 9 38 24.21 45.91 6.78 27.99
/home/falkor/source/idhash/duplicates/198_a.jpg /home/falkor/source/idhash/duplicates/198_b.jpg 0 36 21.41 44.90 6.70 31.30
/home/falkor/source/idhash/duplicates/199_a.jpg /home/falkor/source/idhash/duplicates/199_b.jpg 1 38 24.30 59.31 7.70 31.69
/home/falkor/source/idhash/duplicates/200_a.jpg /home/falkor/source/idhash/duplicates/200_b.jpg 5 40 23.91 48.68 6.98 29.18
/home/falkor/source/idhash/duplicates/201_a.jpg /home/falkor/source/idhash/duplicates/201_b.jpg 2 33 19.84 40.29 6.35 31.99
/home/falkor/source/idhash/duplicates/202_a.jpg /home/falkor/source/idhash/duplicates/202_b.jpg 2 34 18.94 45.90 6.77 35.77
/home/falkor/source/idhash/duplicates/203_a.jpg /home/falkor/source/idhash/duplicates/203_b.jpg 5 43 25.97 61.67 7.85 30.24
/home/falkor/source/idhash/duplicates/204_a.jpg /home/falkor/source/idhash/duplicates/204_b.jpg 12 36 24.10 34.31 5.86 24.30
/home/falkor/source/idhash/duplicates/205_a.jpg /home/falkor/source/idhash/duplicates/205_b.jpg 5 41 23.51 47.45 6.89 29.30
/home/falkor/source/idhash/duplicates/206_a.jpg /home/falkor/source/idhash/duplicates/206_b.jpg 4 37 20.81 41.99 6.48 31.14
/home/falkor/source/idhash/duplicates/207_a.jpg /home/falkor/source/idhash/duplicates/207_b.jpg 4 38 23.91 46.14 6.79 28.41
/home/falkor/source/idhash/duplicates/208_a.jpg /home/falkor/source/idhash/duplicates/208_b.jpg 7 38 23.69 35.01 5.92 24.98
/home/falkor/source/idhash/duplicates/209_a.jpg /home/falkor/source/idhash/duplicates/209_b.jpg 2 41 22.15 83.69 9.15 41.30
/home/falkor/source/idhash/duplicates/210_a.jpg /home/falkor/source/idhash/duplicates/210_b.jpg 2 36 23.30 42.29 6.50 27.91
/home/falkor/source/idhash/duplicates/211_a.jpg /home/falkor/source/idhash/duplicates/211_b.jpg 6 39 21.97 46.31 6.81 30.97
/home/falkor/source/idhash/duplicates/212_a.jpg /home/falkor/source/idhash/duplicates/212_b.jpg 0 40 22.30 40.35 6.35 28.49
/home/falkor/source/idhash/duplicates/213_a.jpg /home/falkor/source/idhash/duplicates/213_b.jpg 1 37 22.15 44.71 6.69 30.19
/home/falkor/source/idhash/duplicates/214_a.jpg /home/falkor/source/idhash/duplicates/214_b.jpg 3 40 23.62 58.46 7.65 32.37
/home/falkor/source/idhash/duplicates/215_a.jpg /home/falkor/source/idhash/duplicates/215_b.jpg 7 37 23.12 37.09 6.09 26.34
/home/falkor/source/idhash/duplicates/216_a.jpg /home/falkor/source/idhash/duplicates/216_b.jpg 1 39 23.97 46.29 6.80 28.38
/home/falkor/source/idhash/duplicates/217_a.jpg /home/falkor/source/idhash/duplicates/217_b.jpg 7 43 25.12 50.07 7.08 28.17
/home/falkor/source/idhash/duplicates/218_a.jpg /home/falkor/source/idhash/duplicates/218_b.jpg 9 36 21.15 40.83 6.39 30.21
/home/falkor/source/idhash/duplicates/219_a.jpg /home/falkor/source/idhash/duplicates/219_b.jpg 6 37 23.02 44.88 6.70 29.10
/home/falkor/source/idhash/duplicates/220_a.jpg /home/falkor/source/idhash/duplicates/220_b.jpg 7 46 26.73 50.22 7.09 26.51
/home/falkor/source/idhash/duplicates/221_a.jpg /home/falkor/source/idhash/duplicates/221_b.jpg 7 42 24.76 51.60 7.18 29.01
/home/falkor/source/idhash/duplicates/222_a.jpg /home/falkor/source/idhash/duplicates/222_b.jpg 2 38 21.69 49.57 7.04 32.46
/home/falkor/source/idhash/duplicates/223_a.jpg /home/falkor/source/idhash/duplicates/223_b.jpg 6 37 22.99 38.47 6.20 26.98
/home/falkor/source/idhash/duplicates/224_a.jpg /home/falkor/source/idhash/duplicates/224_b.jpg 5 45 26.81 67.05 8.19 30.54
/home/falkor/source/idhash/duplicates/225_a.jpg /home/falkor/source/idhash/duplicates/225_b.jpg 1 37 22.54 56.87 7.54 33.46
/home/falkor/source/idhash/duplicates/226_a.jpg /home/falkor/source/idhash/duplicates/226_b.jpg 4 38 24.73 43.28 6.58 26.60
/home/falkor/source/idhash/duplicates/227_a.jpg /home/falkor/source/idhash/duplicates/227_b.jpg 4 35 21.58 36.68 6.06 28.07
/home/falkor/source/idhash/duplicates/228_a.jpg /home/falkor/source/idhash/duplicates/228_b.jpg 5 37 23.45 32.85 5.73 24.44
/home/falkor/source/idhash/duplicates/229_a.jpg /home/falkor/source/idhash/duplicates/229_b.jpg 5 36 22.47 37.19 6.10 27.14
/home/falkor/source/idhash/duplicates/230_a.jpg /home/falkor/source/idhash/duplicates/230_b.jpg 1 36 20.86 39.46 6.28 30.11
/home/falkor/source/idhash/duplicates/231_a.jpg /home/falkor/source/idhash/duplicates/231_b.jpg 5 41 25.40 62.32 7.89 31.08
/home/falkor/source/idhash/duplicates/232_a.jpg /home/falkor/source/idhash/duplicates/232_b.jpg 5 36 22.71 46.77 6.84 30.11
/home/falkor/source/idhash/duplicates/233_a.jpg /home/falkor/source/idhash/duplicates/233_b.jpg 7 36 23.17 36.48 6.04 26.07
/home/falkor/source/idhash/duplicates/234_a.jpg /home/falkor/source/idhash/duplicates/234_b.jpg 2 40 25.10 68.47 8.27 32.97
/home/falkor/source/idhash/duplicates/235_a.jpg /home/falkor/source/idhash/duplicates/235_b.jpg 0 36 21.49 44.13 6.64 30.91
/home/falkor/source/idhash/duplicates/236_a.jpg /home/falkor/source/idhash/duplicates/236_b.jpg 7 38 24.87 43.25 6.58 26.44
/home/falkor/source/idhash/duplicates/237_a.jpg /home/falkor/source/idhash/duplicates/237_b.jpg 4 36 22.28 41.84 6.47 29.03
/home/falkor/source/idhash/duplicates/238_a.jpg /home/falkor/source/idhash/duplicates/238_b.jpg 7 35 22.01 33.79 5.81 26.41
/home/falkor/source/idhash/duplicates/239_a.jpg /home/falkor/source/idhash/duplicates/239_b.jpg 8 39 23.73 45.40 6.74 28.39
/home/falkor/source/idhash/duplicates/240_a.jpg /home/falkor/source/idhash/duplicates/240_b.jpg 4 36 21.57 48.03 6.93 32.13
/home/falkor/source/idhash/duplicates/241_a.jpg /home/falkor/source/idhash/duplicates/241_b.jpg 3 44 27.14 65.98 8.12 29.93
/home/falkor/source/idhash/duplicates/242_a.jpg /home/falkor/source/idhash/duplicates/242_b.jpg 3 37 23.14 42.48 6.52 28.17
/home/falkor/source/idhash/duplicates/243_a.jpg /home/falkor/source/idhash/duplicates/243_b.jpg 10 40 23.39 39.66 6.30 26.92
/home/falkor/source/idhash/duplicates/244_a.jpg /home/falkor/source/idhash/duplicates/244_b.jpg 5 39 21.93 36.55 6.05 27.57
/home/falkor/source/idhash/duplicates/245_a.jpg /home/falkor/source/idhash/duplicates/245_b.jpg 4 38 23.63 51.73 7.19 30.44
/home/falkor/source/idhash/duplicates/246_a.jpg /home/falkor/source/idhash/duplicates/246_b.jpg 6 38 23.63 51.75 7.19 30.44
/home/falkor/source/idhash/duplicates/247_a.jpg /home/falkor/source/idhash/duplicates/247_b.jpg 2 35 23.56 49.51 7.04 29.86
/home/falkor/source/idhash/duplicates/248_a.jpg /home/falkor/source/idhash/duplicates/248_b.jpg 9 35 21.59 26.28 5.13 23.75
/home/falkor/source/idhash/duplicates/249_a.jpg /home/falkor/source/idhash/duplicates/249_b.jpg 0 35 21.67 36.58 6.05 27.91
/home/falkor/source/idhash/duplicates/250_a.jpg /home/falkor/source/idhash/duplicates/250_b.jpg 3 37 22.46 42.93 6.55 29.17
/home/falkor/source/idhash/duplicates/251_a.jpg /home/falkor/source/idhash/duplicates/251_b.jpg 0 34 22.00 38.18 6.18 28.09
/home/falkor/source/idhash/duplicates/252_a.jpg /home/falkor/source/idhash/duplicates/252_b.jpg 3 38 21.99 40.93 6.40 29.09
/home/falkor/source/idhash/duplicates/253_a.jpg /home/falkor/source/idhash/duplicates/253_b.jpg 7 37 23.07 48.59 6.97 30.21
/home/falkor/source/idhash/duplicates/254_a.jpg /home/falkor/source/idhash/duplicates/254_b.jpg 8 38 23.48 32.47 5.70 24.27
/home/falkor/source/idhash/duplicates/255_a.jpg /home/falkor/source/idhash/duplicates/255_b.jpg 6 41 25.37 56.07 7.49 29.52
/home/falkor/source/idhash/duplicates/256_a.jpg /home/falkor/source/idhash/duplicates/256_b.jpg 6 40 23.44 50.81 7.13 30.41
/home/falkor/source/idhash/duplicates/257_a.jpg /home/falkor/source/idhash/duplicates/257_b.jpg 5 37 23.05 53.39 7.31 31.70
/home/falkor/source/idhash/duplicates/258_a.jpg /home/falkor/source/idhash/duplicates/258_b.jpg 2 36 20.69 49.61 7.04 34.04
/home/falkor/source/idhash/duplicates/259_a.jpg /home/falkor/source/idhash/duplicates/259_b.jpg 6 36 20.53 27.95 5.29 25.75
/home/falkor/source/idhash/duplicates/260_a.jpg /home/falkor/source/idhash/duplicates/260_b.jpg 0 37 19.96 52.68 7.26 36.36
/home/falkor/source/idhash/duplicates/261_a.jpg /home/falkor/source/idhash/duplicates/261_b.jpg 5 34 21.19 27.65 5.26 24.82
/home/falkor/source/idhash/duplicates/262_a.jpg /home/falkor/source/idhash/duplicates/262_b.jpg 4 38 24.70 52.53 7.25 29.34
/home/falkor/source/idhash/duplicates/263_a.jpg /home/falkor/source/idhash/duplicates/263_b.jpg 0 40 22.23 56.30 7.50 33.75
/home/falkor/source/idhash/duplicates/264_a.jpg /home/falkor/source/idhash/duplicates/264_b.jpg 6 37 23.50 44.05 6.64 28.24
/home/falkor/source/idhash/duplicates/265_a.jpg /home/falkor/source/idhash/duplicates/265_b.jpg 0 36 22.80 40.78 6.39 28.01
/home/falkor/source/idhash/duplicates/266_a.jpg /home/falkor/source/idhash/duplicates/266_b.jpg 2 39 23.22 53.47 7.31 31.49
/home/falkor/source/idhash/duplicates/267_a.jpg /home/falkor/source/idhash/duplicates/267_b.jpg 9 44 23.65 43.55 6.60 27.90
/home/falkor/source/idhash/duplicates/268_a.jpg /home/falkor/source/idhash/duplicates/268_b.jpg 0 45 25.96 57.22 7.56 29.14
/home/falkor/source/idhash/duplicates/269_a.jpg /home/falkor/source/idhash/duplicates/269_b.jpg 6 40 23.67 50.22 7.09 29.94
/home/falkor/source/idhash/duplicates/270_a.jpg /home/falkor/source/idhash/duplicates/270_b.jpg 3 42 24.14 58.50 7.65 31.68
/home/falkor/source/idhash/duplicates/271_a.jpg /home/falkor/source/idhash/duplicates/271_b.jpg 5 43 26.13 56.51 7.52 28.77
/home/falkor/source/idhash/duplicates/272_a.jpg /home/falkor/source/idhash/duplicates/272_b.jpg 4 37 21.33 45.86 6.77 31.75
/home/falkor/source/idhash/duplicates/273_a.jpg /home/falkor/source/idhash/duplicates/273_b.jpg 5 36 21.40 40.76 6.38 29.83
/home/falkor/source/idhash/duplicates/274_a.jpg /home/falkor/source/idhash/duplicates/274_b.jpg 6 39 23.48 50.17 7.08 30.17
/home/falkor/source/idhash/duplicates/275_a.jpg /home/falkor/source/idhash/duplicates/275_b.jpg 4 42 23.52 48.79 6.98 29.70
/home/falkor/source/idhash/duplicates/276_a.jpg /home/falkor/source/idhash/duplicates/276_b.jpg 5 41 23.90 51.89 7.20 30.14
/home/falkor/source/idhash/duplicates/277_a.jpg /home/falkor/source/idhash/duplicates/277_b.jpg 10 46 27.02 63.62 7.98 29.52
/home/falkor/source/idhash/duplicates/278_a.jpg /home/falkor/source/idhash/duplicates/278_b.jpg 8 37 25.81 41.65 6.45 25.01
/home/falkor/source/idhash/duplicates/279_a.jpg /home/falkor/source/idhash/duplicates/279_b.jpg 1 38 22.29 47.57 6.90 30.94
/home/falkor/source/idhash/duplicates/280_a.jpg /home/falkor/source/idhash/duplicates/280_b.jpg 4 39 22.18 40.31 6.35 28.62
/home/falkor/source/idhash/duplicates/281_a.jpg /home/falkor/source/idhash/duplicates/281_b.jpg 6 42 23.71 42.53 6.52 27.50
/home/falkor/source/idhash/duplicates/282_a.jpg /home/falkor/source/idhash/duplicates/282_b.jpg 8 39 23.70 33.69 5.80 24.49
/home/falkor/source/idhash/duplicates/283_a.jpg /home/falkor/source/idhash/duplicates/283_b.jpg 2 41 24.11 54.94 7.41 30.74
/home/falkor/source/idhash/duplicates/284_a.jpg /home/falkor/source/idhash/duplicates/284_b.jpg 3 35 22.68 30.02 5.48 24.16
/home/falkor/source/idhash/duplicates/285_a.jpg /home/falkor/source/idhash/duplicates/285_b.jpg 0 38 22.34 52.66 7.26 32.48
/home/falkor/source/idhash/duplicates/286_a.jpg /home/falkor/source/idhash/duplicates/286_b.jpg 1 31 20.70 39.33 6.27 30.30
/home/falkor/source/idhash/duplicates/287_a.jpg /home/falkor/source/idhash/duplicates/287_b.jpg 2 45 23.76 63.98 8.00 33.67
/home/falkor/source/idhash/duplicates/288_a.jpg /home/falkor/source/idhash/duplicates/288_b.jpg 6 42 25.66 67.52 8.22 32.02
/home/falkor/source/idhash/duplicates/289_a.jpg /home/falkor/source/idhash/duplicates/289_b.jpg 3 37 25.25 33.23 5.76 22.83
/home/falkor/source/idhash/duplicates/290_a.jpg /home/falkor/source/idhash/duplicates/290_b.jpg 5 44 26.95 61.07 7.81 29.00
/home/falkor/source/idhash/duplicates/291_a.jpg /home/falkor/source/idhash/duplicates/291_b.jpg 5 35 21.28 42.56 6.52 30.66
/home/falkor/source/idhash/duplicates/292_a.jpg /home/falkor/source/idhash/duplicates/292_b.jpg 11 37 23.82 31.33 5.60 23.50
/home/falkor/source/idhash/duplicates/293_a.jpg /home/falkor/source/idhash/duplicates/293_b.jpg 4 34 22.99 40.27 6.35 27.60
/home/falkor/source/idhash/duplicates/294_a.jpg /home/falkor/source/idhash/duplicates/294_b.jpg 4 41 24.26 49.23 7.02 28.92
/home/falkor/source/idhash/duplicates/295_a.jpg /home/falkor/source/idhash/duplicates/295_b.jpg 6 40 23.31 44.23 6.65 28.53
/home/falkor/source/idhash/duplicates/296_a.jpg /home/falkor/source/idhash/duplicates/296_b.jpg 4 35 23.07 42.53 6.52 28.27
/home/falkor/source/idhash/duplicates/297_a.jpg /home/falkor/source/idhash/duplicates/297_b.jpg 2 35 24.29 33.67 5.80 23.89
/home/falkor/source/idhash/duplicates/298_a.jpg /home/falkor/source/idhash/duplicates/298_b.jpg 3 43 25.81 60.01 7.75 30.01
/home/falkor/source/idhash/duplicates/299_a.jpg /home/falkor/source/idhash/duplicates/299_b.jpg 8 34 22.61 34.52 5.88 25.98
/home/falkor/source/idhash/duplicates/300_a.jpg /home/falkor/source/idhash/duplicates/300_b.jpg 0 36 23.56 48.91 6.99 29.68
/home/falkor/source/idhash/duplicates/301_a.jpg /home/falkor/source/idhash/duplicates/301_b.jpg 6 35 22.17 39.90 6.32 28.49
/home/falkor/source/idhash/duplicates/302_a.jpg /home/falkor/source/idhash/duplicates/302_b.jpg 14 44 27.85 40.63 6.37 22.89
/home/falkor/source/idhash/duplicates/303_a.jpg /home/falkor/source/idhash/duplicates/303_b.jpg 2 45 27.43 64.57 8.04 29.29
/home/falkor/source/idhash/duplicates/304_a.jpg /home/falkor/source/idhash/duplicates/304_b.jpg 2 39 23.35 50.25 7.09 30.36
/home/falkor/source/idhash/duplicates/305_a.jpg /home/falkor/source/idhash/duplicates/305_b.jpg 3 43 23.48 59.27 7.70 32.79
/home/falkor/source/idhash/duplicates/306_a.jpg /home/falkor/source/idhash/duplicates/306_b.jpg 11 43 24.57 49.87 7.06 28.74
/home/falkor/source/idhash/duplicates/307_a.jpg /home/falkor/source/idhash/duplicates/307_b.jpg 2 45 24.77 63.38 7.96 32.14
/home/falkor/source/idhash/duplicates/308_a.jpg /home/falkor/source/idhash/duplicates/308_b.jpg 3 36 23.13 40.01 6.33 27.35
/home/falkor/source/idhash/duplicates/309_a.jpg /home/falkor/source/idhash/duplicates/309_b.jpg 1 37 23.23 57.20 7.56 32.56
/home/falkor/source/idhash/duplicates/310_a.jpg /home/falkor/source/idhash/duplicates/310_b.jpg 3 38 21.11 44.00 6.63 31.42
/home/falkor/source/idhash/duplicates/311_a.jpg /home/falkor/source/idhash/duplicates/311_b.jpg 8 40 22.92 42.19 6.50 28.34
/home/falkor/source/idhash/duplicates/312_a.jpg /home/falkor/source/idhash/duplicates/312_b.jpg 5 41 20.78 51.43 7.17 34.51
/home/falkor/source/idhash/duplicates/313_a.jpg /home/falkor/source/idhash/duplicates/313_b.jpg 3 36 21.66 43.96 6.63 30.61
/home/falkor/source/idhash/duplicates/314_a.jpg /home/falkor/source/idhash/duplicates/314_b.jpg 5 33 19.98 37.86 6.15 30.80
/home/falkor/source/idhash/duplicates/315_a.jpg /home/falkor/source/idhash/duplicates/315_b.jpg 4 38 22.52 39.33 6.27 27.85
/home/falkor/source/idhash/duplicates/316_a.jpg /home/falkor/source/idhash/duplicates/316_b.jpg 3 39 24.01 48.83 6.99 29.10
/home/falkor/source/idhash/duplicates/317_a.jpg /home/falkor/source/idhash/duplicates/317_b.jpg 1 33 19.81 42.65 6.53 32.97
/home/falkor/source/idhash/duplicates/318_a.jpg /home/falkor/source/idhash/duplicates/318_b.jpg 4 34 21.66 34.46 5.87 27.10
/home/falkor/source/idhash/duplicates/319_a.jpg /home/falkor/source/idhash/duplicates/319_b.jpg 6 36 21.83 42.98 6.56 30.03
/home/falkor/source/idhash/duplicates/320_a.jpg /home/falkor/source/idhash/duplicates/320_b.jpg 5 35 22.92 38.79 6.23 27.17
/home/falkor/source/idhash/duplicates/321_a.jpg /home/falkor/source/idhash/duplicates/321_b.jpg 9 37 21.53 39.57 6.29 29.22
/home/falkor/source/idhash/duplicates/322_a.jpg /home/falkor/source/idhash/duplicates/322_b.jpg 4 40 24.44 48.41 6.96 28.47
/home/falkor/source/idhash/duplicates/323_a.jpg /home/falkor/source/idhash/duplicates/323_b.jpg 0 34 22.43 42.13 6.49 28.94
/home/falkor/source/idhash/duplicates/324_a.jpg /home/falkor/source/idhash/duplicates/324_b.jpg 8 40 24.53 46.47 6.82 27.79
/home/falkor/source/idhash/duplicates/325_a.jpg /home/falkor/source/idhash/duplicates/325_b.jpg 4 37 22.57 46.83 6.84 30.32
/home/falkor/source/idhash/duplicates/326_a.jpg /home/falkor/source/idhash/duplicates/326_b.jpg 5 41 24.30 48.21 6.94 28.57
/home/falkor/source/idhash/duplicates/327_a.jpg /home/falkor/source/idhash/duplicates/327_b.jpg 1 36 22.85 43.75 6.61 28.95
/home/falkor/source/idhash/duplicates/328_a.jpg /home/falkor/source/idhash/duplicates/328_b.jpg 7 40 24.21 39.05 6.25 25.81
/home/falkor/source/idhash/duplicates/329_a.jpg /home/falkor/source/idhash/duplicates/329_b.jpg 4 33 19.65 44.73 6.69 34.03
/home/falkor/source/idhash/duplicates/330_a.jpg /home/falkor/source/idhash/duplicates/330_b.jpg 8 34 21.61 37.40 6.12 28.30
/home/falkor/source/idhash/duplicates/331_a.jpg /home/falkor/source/idhash/duplicates/331_b.jpg 6 46 23.78 54.11 7.36 30.93
/home/falkor/source/idhash/duplicates/332_a.jpg /home/falkor/source/idhash/duplicates/332_b.jpg 1 36 23.40 45.08 6.71 28.69
/home/falkor/source/idhash/duplicates/333_a.jpg /home/falkor/source/idhash/duplicates/333_b.jpg 6 40 26.29 48.37 6.95 26.45
/home/falkor/source/idhash/duplicates/334_a.jpg /home/falkor/source/idhash/duplicates/334_b.jpg 7 39 25.63 44.83 6.70 26.12
/home/falkor/source/idhash/duplicates/335_a.jpg /home/falkor/source/idhash/duplicates/335_b.jpg 6 34 22.23 34.86 5.90 26.56
/home/falkor/source/idhash/duplicates/336_a.jpg /home/falkor/source/idhash/duplicates/336_b.jpg 4 38 22.19 44.63 6.68 30.11
/home/falkor/source/idhash/duplicates/337_a.jpg /home/falkor/source/idhash/duplicates/337_b.jpg 6 48 27.33 57.60 7.59 27.77
/home/falkor/source/idhash/duplicates/338_a.jpg /home/falkor/source/idhash/duplicates/338_b.jpg 8 40 24.03 38.85 6.23 25.94
/home/falkor/source/idhash/duplicates/339_a.jpg /home/falkor/source/idhash/duplicates/339_b.jpg 8 31 21.50 32.57 5.71 26.54
/home/falkor/source/idhash/duplicates/340_a.jpg /home/falkor/source/idhash/duplicates/340_b.jpg 7 43 25.29 40.15 6.34 25.05
/home/falkor/source/idhash/duplicates/341_a.jpg /home/falkor/source/idhash/duplicates/341_b.jpg 1 34 20.14 51.34 7.17 35.58
/home/falkor/source/idhash/duplicates/342_a.jpg /home/falkor/source/idhash/duplicates/342_b.jpg 3 37 23.95 43.23 6.57 27.45
/home/falkor/source/idhash/duplicates/343_a.jpg /home/falkor/source/idhash/duplicates/343_b.jpg 5 39 24.18 42.97 6.55 27.11
/home/falkor/source/idhash/duplicates/344_a.jpg /home/falkor/source/idhash/duplicates/344_b.jpg 2 37 22.29 45.31 6.73 30.20
/home/falkor/source/idhash/duplicates/345_a.jpg /home/falkor/source/idhash/duplicates/345_b.jpg 2 38 24.39 36.96 6.08 24.93
/home/falkor/source/idhash/duplicates/346_a.jpg /home/falkor/source/idhash/duplicates/346_b.jpg 1 39 23.46 54.31 7.37 31.41
/home/falkor/source/idhash/duplicates/347_a.jpg /home/falkor/source/idhash/duplicates/347_b.jpg 8 41 22.93 44.69 6.68 29.15
/home/falkor/source/idhash/duplicates/348_a.jpg /home/falkor/source/idhash/duplicates/348_b.jpg 4 37 22.65 30.75 5.55 24.48
/home/falkor/source/idhash/duplicates/349_a.jpg /home/falkor/source/idhash/duplicates/349_b.jpg 1 41 24.84 62.01 7.87 31.70
/home/falkor/source/idhash/duplicates/350_a.jpg /home/falkor/source/idhash/duplicates/350_b.jpg 10 35 22.00 31.50 5.61 25.51
/home/falkor/source/idhash/duplicates/351_a.jpg /home/falkor/source/idhash/duplicates/351_b.jpg 0 38 21.05 52.39 7.24 34.38
/home/falkor/source/idhash/duplicates/352_a.jpg /home/falkor/source/idhash/duplicates/352_b.jpg 0 35 22.47 43.25 6.58 29.27
/home/falkor/source/idhash/duplicates/353_a.jpg /home/falkor/source/idhash/duplicates/353_b.jpg 3 37 23.59 56.12 7.49 31.76
/home/falkor/source/idhash/duplicates/354_a.jpg /home/falkor/source/idhash/duplicates/354_b.jpg 2 45 23.71 58.59 7.65 32.28
/home/falkor/source/idhash/duplicates/355_a.jpg /home/falkor/source/idhash/duplicates/355_b.jpg 4 34 20.90 38.17 6.18 29.56
/home/falkor/source/idhash/duplicates/356_a.jpg /home/falkor/source/idhash/duplicates/356_b.jpg 6 47 24.73 76.72 8.76 35.42
/home/falkor/source/idhash/duplicates/357_a.jpg /home/falkor/source/idhash/duplicates/357_b.jpg 1 36 22.48 44.59 6.68 29.70
/home/falkor/source/idhash/duplicates/358_a.jpg /home/falkor/source/idhash/duplicates/358_b.jpg 1 38 22.38 40.60 6.37 28.47
/home/falkor/source/idhash/duplicates/359_a.jpg /home/falkor/source/idhash/duplicates/359_b.jpg 0 36 22.07 52.61 7.25 32.86
/home/falkor/source/idhash/duplicates/360_a.jpg /home/falkor/source/idhash/duplicates/360_b.jpg 7 36 23.16 43.11 6.57 28.35
/home/falkor/source/idhash/duplicates/361_a.jpg /home/falkor/source/idhash/duplicates/361_b.jpg 5 36 21.89 38.18 6.18 28.23
/home/falkor/source/idhash/duplicates/362_a.jpg /home/falkor/source/idhash/duplicates/362_b.jpg 0 36 20.12 58.43 7.64 37.99
/home/falkor/source/idhash/duplicates/363_a.jpg /home/falkor/source/idhash/duplicates/363_b.jpg 4 33 20.19 29.89 5.47 27.08
/home/falkor/source/idhash/duplicates/364_a.jpg /home/falkor/source/idhash/duplicates/364_b.jpg 3 41 21.44 47.33 6.88 32.09
/home/falkor/source/idhash/duplicates/365_a.jpg /home/falkor/source/idhash/duplicates/365_b.jpg 0 36 20.67 44.12 6.64 32.14
/home/falkor/source/idhash/duplicates/366_a.jpg /home/falkor/source/idhash/duplicates/366_b.jpg 2 41 23.14 52.54 7.25 31.32
/home/falkor/source/idhash/duplicates/367_a.jpg /home/falkor/source/idhash/duplicates/367_b.jpg 4 37 22.04 33.32 5.77 26.19
/home/falkor/source/idhash/duplicates/368_a.jpg /home/falkor/source/idhash/duplicates/368_b.jpg 4 40 22.23 42.74 6.54 29.41
/home/falkor/source/idhash/duplicates/369_a.jpg /home/falkor/source/idhash/duplicates/369_b.jpg 7 36 23.59 26.96 5.19 22.01
/home/falkor/source/idhash/duplicates/370_a.jpg /home/falkor/source/idhash/duplicates/370_b.jpg 4 34 21.15 49.15 7.01 33.15
/home/falkor/source/idhash/duplicates/371_a.jpg /home/falkor/source/idhash/duplicates/371_b.jpg 7 40 24.28 48.32 6.95 28.63
/home/falkor/source/idhash/duplicates/372_a.jpg /home/falkor/source/idhash/duplicates/372_b.jpg 6 39 25.56 42.65 6.53 25.55
/home/falkor/source/idhash/duplicates/373_a.jpg /home/falkor/source/idhash/duplicates/373_b.jpg 4 41 24.59 61.88 7.87 31.99
/home/falkor/source/idhash/duplicates/374_a.jpg /home/falkor/source/idhash/duplicates/374_b.jpg 3 39 23.71 47.35 6.88 29.02
/home/falkor/source/idhash/duplicates/375_a.jpg /home/falkor/source/idhash/duplicates/375_b.jpg 1 38 23.88 58.17 7.63 31.94
/home/falkor/source/idhash/duplicates/376_a.jpg /home/falkor/source/idhash/duplicates/376_b.jpg 0 40 24.21 57.03 7.55 31.19
/home/falkor/source/idhash/duplicates/377_a.jpg /home/falkor/source/idhash/duplicates/377_b.jpg 1 45 24.08 61.53 7.84 32.58
/home/falkor/source/idhash/duplicates/378_a.jpg /home/falkor/source/idhash/duplicates/378_b.jpg 6 39 23.52 48.61 6.97 29.64
/home/falkor/source/idhash/duplicates/379_a.jpg /home/falkor/source/idhash/duplicates/379_b.jpg 1 35 20.78 47.27 6.88 33.09
/home/falkor/source/idhash/duplicates/380_a.jpg /home/falkor/source/idhash/duplicates/380_b.jpg 6 42 27.19 53.57 7.32 26.92
/home/falkor/source/idhash/duplicates/381_a.jpg /home/falkor/source/idhash/duplicates/381_b.jpg 9 37 23.32 32.50 5.70 24.45
/home/falkor/source/idhash/duplicates/382_a.jpg /home/falkor/source/idhash/duplicates/382_b.jpg 1 35 22.57 47.03 6.86 30.38
/home/falkor/source/idhash/duplicates/383_a.jpg /home/falkor/source/idhash/duplicates/383_b.jpg 3 43 23.09 49.98 7.07 30.62
/home/falkor/source/idhash/duplicates/384_a.jpg /home/falkor/source/idhash/duplicates/384_b.jpg 9 35 22.73 33.16 5.76 25.33
/home/falkor/source/idhash/duplicates/385_a.jpg /home/falkor/source/idhash/duplicates/385_b.jpg 7 43 22.53 45.73 6.76 30.01
/home/falkor/source/idhash/duplicates/386_a.jpg /home/falkor/source/idhash/duplicates/386_b.jpg 4 35 23.09 42.18 6.49 28.13
/home/falkor/source/idhash/duplicates/387_a.jpg /home/falkor/source/idhash/duplicates/387_b.jpg 5 37 22.80 43.16 6.57 28.81
/home/falkor/source/idhash/duplicates/388_a.jpg /home/falkor/source/idhash/duplicates/388_b.jpg 6 35 23.41 38.78 6.23 26.60
/home/falkor/source/idhash/duplicates/389_a.jpg /home/falkor/source/idhash/duplicates/389_b.jpg 6 41 24.63 39.07 6.25 25.38
/home/falkor/source/idhash/duplicates/390_a.jpg /home/falkor/source/idhash/duplicates/390_b.jpg 3 38 21.08 34.47 5.87 27.85
